Gender,AgeGroup,FoodCategory,TotalDryMatter,TotalFat,TotalProtein,TotalCarbohydrates,TotalCalories,PercentageDryMatter,PercentageFat,PercentageProtein,PercentageCarbohydrates,PercentageCalories
Male,30-39,Legumes,1.0606749999999998,0.08971306372549019,0.26999,0.524192769607843,4.3452697303921575,0.06334353752952555,0.019871445321918223,0.07535037767978506,0.0673159358721151,0.049451486518355146
Male,30-39,Poultry,20.633967391304342,5.524997282608695,12.472728260869566,2.4385597826086953,109.74961956521736,1.2322610487039793,1.2237870032066567,3.48096146210545,0.3131556623133357,1.2490091913889416
Male,30-39,Red meat,139.26080735294119,43.54775691176471,80.69340961764706,13.391687294117649,771.8269244117648,8.316658898298781,9.645828984418518,22.52038553635063,1.7197374999747697,8.783801953672338
Male,30-39,Starchy vegetables,49.33762352941176,9.603670147058823,4.510959264705882,31.109406176470586,236.22930441176467,2.9464441112055035,2.127213120275979,1.2589447175588493,3.995016552329688,2.68841544649163
Male,30-39,Vegetables,127.83000811579006,71.58004365068541,18.32944250449876,31.897990851984858,857.1989929701305,7.634011281949801,15.854981030382184,5.11548729721059,4.096285243018354,9.755381615995647
Male,40-49,Dairy and alternatives,391.36056950116006,148.59497924360716,93.56884153611071,140.72989425008382,2294.7616360718025,24.355569987042003,33.88100457878995,27.16412435793526,18.985906325146633,27.129850480213452
Male,40-49,Eggs,7.954802040320621,2.459114112217634,2.434562254068497,2.9030117075540445,43.702307505465136,0.4950517577001818,0.5607003474809334,0.7067817741564048,0.39164605810390735,0.5166711215780849
Male,40-49,Fish,40.28940968342645,8.529894105575192,22.036962900467458,8.688166913692852,201.41056709611217,2.507333680886807,1.944893311461059,6.397586962412934,1.1721228388581169,2.3811791536685547
Male,40-49,Fruits and nuts,294.9042493686386,102.4145919606643,31.46521292569068,140.693016675595,1651.3246724573355,18.352796997738103,23.35145693896958,9.13471774182982,18.980931162062245,19.522808275087087
Male,40-49,Grains and cereals,522.4783706892513,43.704013029703546,75.17206681641062,363.7505187487781,2229.593604329514,32.51543337709706,9.964911823456415,21.82332641636843,49.07367628952569,26.359400543511285
Male,40-49,Legumes,0.6508435754189944,0.055049068901303545,0.16566927374301677,0.32165130353817495,2.6663123836126634,0.04050399423717872,0.012551687580544075,0.048095719476310445,0.04339406030878517,0.031522514218417806
Male,40-49,Poultry,20.793179499635656,5.56762827301433,12.56896808355599,2.4573757590478507,110.59644984211803,1.2940234096705598,1.269469802891166,3.648917807119254,0.33152519736893654,1.307528024128605
Male,40-49,Red meat,144.32735843575412,45.1321002681564,83.62917661229046,13.878900236871502,799.9073342122902,8.981934700032388,10.290528681517344,24.278523877751272,1.8724060100907867,9.456915277856131
Male,40-49,Starchy vegetables,57.402324022346335,11.173480726256978,5.248318156424578,36.194532402234614,274.8432150837987,3.57232288865262,2.5476550659676525,1.5236478803267723,4.883013700345346,3.249337627714853
